id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,v_decile_score,start,end,event
9542,1,20,2,0,0,8,0,0,2,1.0,0,436,1,7,336,0,9,83,7,32,238,1
9544,1,30,0,2,0,9,0,0,3,39.0,1,44,1,8,315,0,9,83,5,0,547,1
9545,1,55,1,0,0,4,0,0,5,1.0,0,318,0,10,340,0,9,83,3,300,1181,0
9547,1,26,0,2,0,4,0,0,0,2.0,1,106,0,10,340,0,9,83,4,0,1077,0
9548,0,52,1,2,0,1,0,0,6,13.0,0,436,0,10,340,0,9,83,1,0,678,0
9550,1,52,1,0,0,8,0,0,16,1.0,0,436,1,5,160,1,4,61,5,0,551,1
9552,1,27,0,3,0,7,0,0,1,1.0,0,194,1,3,137,0,9,83,4,1,205,1
9553,1,60,1,2,0,2,0,0,2,1.0,1,106,0,10,340,0,9,83,1,10,937,0
9554,1,44,0,2,0,2,0,0,0,1.0,1,428,0,10,340,0,9,83,1,1,949,0
9556,1,30,0,3,0,2,0,0,1,18.0,0,14,0,10,340,0,9,83,2,0,960,0
9557,0,25,0,0,0,4,0,0,2,1.0,1,44,0,10,340,0,9,83,4,0,744,0
9560,0,20,2,2,0,8,0,0,4,1.0,0,436,1,3,137,0,9,83,6,2,216,1
9561,1,28,0,2,0,7,0,0,3,1.0,0,326,1,3,221,0,9,83,7,36,85,1
9562,1,39,0,0,0,4,0,0,3,40.0,1,44,1,7,332,0,9,83,2,0,769,0
9563,1,22,2,2,0,6,0,0,1,13.0,0,372,0,10,340,0,9,83,4,0,564,0
9566,1,24,2,2,0,8,0,0,1,1.0,0,317,1,7,205,0,9,83,5,0,160,1
9567,0,28,0,0,0,3,0,0,0,1.0,0,29,0,10,340,0,9,83,4,190,320,0
9568,1,35,0,0,0,6,0,0,10,28.0,0,436,1,3,133,0,9,83,1,0,56,0
9569,1,30,0,2,0,1,0,0,0,0.0,1,44,0,10,340,0,9,83,2,0,914,0
9570,1,22,2,0,0,3,0,2,0,1.0,0,58,1,8,306,0,9,83,5,6,39,1
9574,1,39,0,0,0,5,0,0,9,0.0,0,284,0,10,340,0,9,83,1,0,1072,0
9576,0,46,1,5,0,1,0,0,1,1.0,0,436,0,10,340,0,9,83,1,0,934,0
9577,1,47,1,5,0,2,0,0,3,1.0,1,95,0,10,340,0,9,83,1,3,1151,0
9578,1,26,0,0,0,7,0,0,5,1.0,1,18,0,10,340,0,9,83,6,357,1129,0
9579,1,33,0,0,0,4,0,0,3,130.0,0,436,0,10,340,0,9,83,4,0,907,0
9581,0,23,2,0,0,3,0,0,0,1.0,0,58,0,10,340,0,9,83,4,24,957,0
9584,0,52,1,0,0,7,0,0,0,0.0,0,176,1,8,315,0,9,83,3,0,362,1
9586,0,22,2,0,0,5,0,5,0,1.0,1,44,1,8,89,0,9,83,5,0,186,1
9588,1,54,1,2,0,2,0,0,0,1.0,0,85,0,10,340,0,9,83,1,1,858,0
9589,1,50,1,0,0,6,0,0,2,1760.0,1,136,0,10,340,0,9,83,5,31,934,0
9591,1,20,2,0,0,5,0,4,2,1.0,0,194,1,8,100,0,9,83,7,0,97,1
9592,1,25,0,2,0,3,0,0,1,1.0,0,284,0,10,340,0,9,83,5,0,915,0
9593,0,46,1,2,0,1,0,0,0,0.0,0,97,0,10,340,0,9,83,1,0,1145,0
9596,1,26,0,0,0,10,0,1,1,555.0,0,436,1,1,297,0,9,83,6,0,123,1
9597,1,22,2,2,0,4,0,0,0,1.0,1,44,0,10,340,0,9,83,5,0,1141,0
9600,1,38,0,2,1,4,0,0,10,0.0,0,64,1,3,137,1,2,54,1,0,228,1
9601,0,36,0,3,0,1,0,0,9,1.0,0,176,1,8,179,0,9,83,1,0,70,1
9603,0,34,0,0,0,2,0,0,5,1.0,0,141,1,7,318,0,9,83,1,8,265,1
9604,1,18,2,0,5,5,0,2,4,138.0,0,436,1,3,29,1,2,39,9,0,7,0
9606,0,26,0,2,0,6,0,0,3,1.0,0,300,1,7,205,0,9,83,4,0,67,1
9608,0,23,2,2,0,6,0,0,0,1.0,0,311,0,10,340,0,9,83,5,11,964,0
9609,0,32,0,3,0,5,0,1,8,8.0,1,331,1,7,180,1,6,35,2,0,309,1
9612,1,44,0,2,0,1,0,0,1,0.0,1,140,1,8,89,0,9,83,1,0,166,1
9613,1,53,1,2,0,4,0,0,9,1.0,0,194,1,3,120,0,9,83,7,0,18,1
9616,1,27,0,0,0,5,0,0,6,127.0,0,192,0,10,340,0,9,83,5,0,841,0
9617,1,27,0,0,0,4,0,0,4,0.0,0,268,1,8,173,0,9,83,2,1,107,1
9618,1,25,0,2,0,6,0,0,2,0.0,0,318,1,8,315,0,9,83,7,0,947,1
9619,1,48,1,2,0,6,0,0,18,77.0,0,177,1,3,209,0,9,83,1,0,48,0
9620,1,19,2,2,0,10,1,3,1,1.0,0,318,1,7,207,0,9,83,10,7,31,0
9621,1,53,1,2,0,2,0,0,0,1.0,0,15,0,10,340,0,9,83,1,10,1076,0
9624,1,39,0,0,0,3,0,0,0,3.0,1,342,0,10,340,0,9,83,4,0,1152,0
9625,1,37,0,5,0,4,0,0,2,1.0,0,436,1,8,98,1,6,35,3,50,664,1
9626,1,27,0,0,1,8,0,0,6,0.0,0,318,1,8,173,0,9,83,5,0,12,1
9627,0,29,0,2,0,4,0,0,1,45.0,0,322,1,3,216,0,9,83,2,0,110,1
9628,0,21,2,0,0,10,0,0,2,10.0,0,194,1,7,180,0,9,83,8,0,38,1
9629,0,24,2,0,0,9,0,0,7,1.0,0,194,0,10,340,0,9,83,7,0,779,0
9630,1,33,0,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,1118,0
9631,0,24,2,2,0,4,0,4,1,24.0,1,105,0,10,340,0,9,83,4,0,1046,0
9632,1,46,1,2,0,1,0,0,1,4.0,0,326,0,10,340,0,9,83,1,0,746,0
9633,1,32,0,3,0,7,0,0,7,1.0,0,141,0,10,340,0,9,83,3,0,1091,0
9634,1,24,2,3,0,3,0,0,2,25.0,0,216,0,10,340,0,9,83,4,0,1103,0
9635,0,38,0,2,0,1,0,0,0,1.0,0,54,0,10,340,0,9,83,1,2,1103,0
9636,1,30,0,0,0,10,2,2,13,0.0,0,188,1,2,113,0,9,83,9,3,72,1
9640,1,26,0,0,0,9,2,2,27,1.0,1,44,1,3,190,0,9,83,10,9,48,0
9641,1,57,1,2,0,1,0,0,2,28.0,0,217,0,10,340,0,9,83,1,0,1149,0
9643,1,43,0,2,0,1,0,0,0,1.0,0,436,0,10,340,0,9,83,1,1,974,0
9644,1,22,2,0,0,6,0,0,0,0.0,1,287,0,10,340,0,9,83,6,0,1115,0
9645,1,26,0,2,0,4,0,0,1,323.0,1,436,0,10,340,0,9,83,3,0,823,0
9646,0,28,0,0,0,9,0,0,9,12.0,1,436,1,2,199,1,2,53,9,0,91,1
9648,1,51,1,2,0,4,0,0,3,1.0,0,174,0,10,340,0,9,83,3,6,738,0
9651,1,41,0,3,0,1,0,0,3,1.0,0,176,0,10,340,0,9,83,1,0,750,0
9653,1,24,2,2,0,7,0,0,1,1.0,0,118,0,10,340,0,9,83,5,0,1161,0
9654,1,48,1,0,0,2,0,0,3,1.0,0,74,1,8,89,0,9,83,1,0,69,1
9655,1,26,0,2,0,3,0,0,0,1.0,1,139,1,8,173,0,9,83,3,1,52,1
9656,1,31,0,0,0,2,0,0,6,0.0,0,176,1,8,89,0,9,83,2,1,384,1
9658,1,27,0,0,1,10,2,1,6,1.0,1,436,0,10,340,0,9,83,10,0,159,0
9659,1,25,0,0,0,4,0,0,0,1.0,1,30,0,10,340,0,9,83,4,0,455,0
9662,1,56,1,2,0,3,0,0,3,0.0,1,44,0,10,340,0,9,83,2,0,1053,0
9663,0,29,0,0,0,4,0,0,1,1.0,1,44,0,10,340,0,9,83,3,1,816,0
9664,0,30,0,2,0,3,0,0,3,1.0,0,436,1,3,137,0,9,83,1,0,504,1
9666,1,21,2,0,0,8,0,0,0,1.0,0,41,0,10,340,0,9,83,9,1,756,0
9667,1,22,2,2,0,4,0,0,1,2.0,0,58,1,3,137,0,9,83,5,0,8,1
9668,0,28,0,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,2,0,920,0
9669,1,35,0,0,0,1,0,0,2,1.0,0,358,0,10,340,0,9,83,1,0,217,0
9670,1,23,2,2,0,2,0,0,0,1.0,0,182,0,10,340,0,9,83,5,0,1113,0
9672,1,48,1,0,0,8,0,0,4,4200.0,0,436,0,10,340,0,9,83,4,0,43,0
9674,1,22,2,2,0,8,1,2,4,1.0,1,44,1,8,238,0,9,83,5,2,118,1
9676,1,37,0,0,0,9,0,0,2,0.0,0,436,0,10,340,0,9,83,7,403,1139,0
9677,1,33,0,0,0,1,0,0,0,2.0,0,14,0,10,340,0,9,83,1,0,51,0
9681,1,23,2,0,0,7,0,1,5,1.0,0,161,1,7,27,1,6,35,4,1,237,1
9685,1,22,2,0,0,7,0,1,0,1.0,1,44,1,8,89,0,9,83,6,0,280,1
9686,1,24,2,0,0,4,0,0,0,1.0,0,284,0,10,340,0,9,83,3,1,806,0
9687,1,44,0,0,0,7,0,0,2,1.0,1,436,0,10,340,0,9,83,4,4,1161,0
9689,1,26,0,0,0,4,0,0,4,72.0,1,151,0,10,340,0,9,83,6,0,624,0
9690,0,26,0,0,0,2,0,0,0,1.0,1,146,0,10,340,0,9,83,2,0,958,0
9691,1,29,0,0,0,6,0,0,2,1.0,0,436,0,10,340,0,9,83,5,1,531,0
9693,1,26,0,3,0,2,0,1,0,1.0,0,317,0,10,340,0,9,83,2,0,1039,0
9695,1,30,0,2,0,1,0,0,1,1.0,1,140,0,10,340,0,9,83,1,0,1039,0
9698,1,23,2,0,0,6,0,0,1,1.0,0,65,1,3,53,0,9,83,5,3,44,1
9699,1,42,0,5,0,2,0,0,1,39.0,0,27,0,10,340,0,9,83,2,0,1134,0
9703,0,28,0,0,0,3,0,0,0,1.0,0,60,1,7,27,1,6,35,3,1,374,1
9704,1,20,2,0,0,3,0,0,0,1.0,0,194,0,10,340,0,9,83,6,10,61,0
9706,0,24,2,2,0,7,2,0,7,1.0,1,21,0,10,340,0,9,83,4,0,820,0
9707,0,36,0,5,0,7,1,0,6,21.0,0,318,1,7,340,0,9,83,2,0,718,1
9708,1,37,0,0,0,2,0,0,6,1.0,0,176,1,8,89,0,9,83,1,0,38,1
9709,0,21,2,0,0,9,0,0,1,1.0,0,194,0,10,340,0,9,83,9,3,907,0
9710,1,27,0,0,0,5,0,0,8,1.0,0,172,1,3,116,1,2,54,6,25,44,1
9712,1,26,0,0,0,4,0,0,2,1.0,0,181,1,7,207,0,9,83,3,0,78,1
9713,1,42,0,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,6,901,0
9714,1,23,2,0,0,10,0,0,8,1.0,0,194,1,7,180,0,9,83,6,2,72,0
9715,1,43,0,2,0,1,0,0,1,131.0,0,436,0,10,340,0,9,83,1,0,851,0
9717,0,55,1,2,0,1,0,0,0,3.0,1,44,0,10,340,0,9,83,1,0,779,0
9720,1,38,0,2,0,3,0,0,0,6.0,0,300,1,8,278,0,9,83,3,0,53,0
9722,1,24,2,2,0,6,0,0,1,1.0,0,436,1,3,34,0,9,83,4,3,715,1
9723,1,23,2,0,0,4,0,0,0,0.0,1,44,0,10,340,0,9,83,6,1,1064,0
9724,0,64,1,0,0,1,0,0,0,1.0,0,369,0,10,340,0,9,83,1,3,1070,0
9725,1,48,1,5,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,1,921,0
9727,1,32,0,0,0,5,1,2,11,180.0,0,141,1,8,89,0,9,83,4,0,679,1
9729,0,39,0,0,0,5,0,0,0,1.0,0,188,1,3,137,0,9,83,2,58,237,0
9730,1,30,0,2,0,2,0,0,0,1.0,1,106,0,10,340,0,9,83,3,0,1041,0
9731,0,22,2,0,0,4,0,0,1,4.0,1,44,0,10,340,0,9,83,4,0,815,0
9732,1,20,2,0,0,6,0,0,2,0.0,0,436,1,8,278,0,9,83,7,58,130,1
9733,1,21,2,0,0,4,0,0,0,1.0,0,194,1,2,40,0,9,83,7,3,10,1
9734,1,24,2,2,0,4,0,0,0,0.0,0,262,0,10,340,0,9,83,5,0,897,0
9735,1,49,1,3,0,1,0,0,2,40.0,1,247,1,7,205,0,9,83,1,0,893,1
9737,1,50,1,2,0,1,0,0,2,32.0,0,311,0,10,340,0,9,83,1,0,830,0
9738,1,30,0,0,0,7,0,0,3,1.0,1,44,0,10,340,0,9,83,7,205,1068,0
9739,1,51,1,0,0,8,0,0,12,154.0,0,318,1,7,205,0,9,83,8,0,21,0
9740,1,21,2,0,0,9,2,0,2,173.0,1,112,1,7,243,1,6,35,8,0,111,1
9741,1,21,2,0,1,10,0,2,1,1.0,0,436,1,3,209,0,9,83,10,1,15,0
9743,1,31,0,0,0,10,0,0,1,1.0,0,273,0,10,340,0,9,83,6,0,106,0
9745,1,23,2,0,0,7,0,0,2,1.0,1,397,1,7,180,0,9,83,7,3,160,1
9746,1,23,2,3,0,7,0,0,0,1.0,1,287,0,10,340,0,9,83,8,0,1129,0
9747,1,32,0,0,0,4,0,0,4,1.0,0,65,1,8,89,0,9,83,2,0,636,1
9748,1,28,0,0,0,6,0,0,11,1.0,0,233,1,3,34,1,6,35,5,1,252,1
9749,1,50,1,2,1,10,0,0,16,68.0,0,436,1,7,311,0,9,83,7,0,228,1
9750,1,24,2,0,0,2,0,1,0,1.0,0,65,0,10,340,0,9,83,4,0,776,0
9752,0,19,2,0,0,4,0,0,1,1.0,0,436,1,8,179,0,9,83,5,1,98,1
9753,1,31,0,5,0,1,0,0,1,0.0,1,44,0,10,340,0,9,83,1,1,856,0
9754,1,29,0,0,0,4,0,0,3,1.0,0,436,1,2,11,1,1,17,3,0,491,1
9755,1,41,0,0,0,6,0,0,6,1.0,0,194,1,8,179,0,9,83,2,38,153,1
9756,1,28,0,0,0,3,0,0,4,1.0,1,44,1,7,27,1,6,35,4,33,259,1
9758,1,29,0,2,0,4,0,0,6,1.0,0,426,1,7,241,0,9,83,2,0,145,1
9759,1,49,1,2,0,5,0,0,0,1.0,0,239,0,10,340,0,9,83,2,0,1142,0
9767,1,42,0,2,0,1,0,0,0,1.0,1,44,0,10,340,0,9,83,1,0,737,0
9771,1,38,0,0,0,2,0,0,4,1.0,1,44,0,10,340,0,9,83,2,0,55,0
9773,1,22,2,0,0,6,0,1,3,1.0,0,61,1,7,340,0,9,83,7,15,351,1
9774,1,46,1,2,0,2,0,0,0,1.0,1,44,1,8,173,0,9,83,2,37,558,1
9776,1,63,1,2,0,1,0,0,1,12.0,0,436,0,10,340,0,9,83,1,0,892,0
9777,1,38,0,0,0,3,0,0,0,1.0,0,97,1,8,179,0,9,83,3,0,396,1
9778,1,36,0,0,0,6,0,0,0,1.0,0,317,0,10,340,0,9,83,1,0,891,0
9780,0,27,0,0,0,7,1,0,10,118.0,1,139,1,8,173,0,9,83,5,0,63,1
9781,1,22,2,2,0,9,0,0,6,1.0,0,91,1,8,173,0,9,83,7,0,17,0
9782,1,29,0,0,0,10,0,0,11,1.0,1,243,0,10,340,0,9,83,5,0,1128,0
9783,1,23,2,0,0,4,0,0,6,245.0,0,194,1,7,243,0,9,83,5,0,40,0
9784,1,39,0,0,0,2,0,0,2,1.0,1,140,0,10,340,0,9,83,1,0,1075,0
9785,1,47,1,2,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,1,2,1053,0
9786,1,26,0,0,0,10,0,0,7,1.0,0,194,1,8,173,0,9,83,8,1,8,1
9787,0,21,2,0,0,5,0,0,0,4.0,0,60,1,8,173,0,9,83,6,0,449,1
9788,1,55,1,0,0,8,0,0,12,40.0,0,436,0,10,340,0,9,83,6,0,659,0
9789,1,63,1,0,0,1,0,0,2,1.0,1,428,0,10,340,0,9,83,1,1,734,0
9790,1,27,0,0,0,2,0,0,2,1.0,0,318,1,8,173,0,9,83,2,0,118,0
9791,1,55,1,2,0,5,0,0,27,1.0,1,44,0,10,340,0,9,83,1,1,733,0
9793,1,57,1,2,0,1,0,0,21,33.0,1,436,1,8,89,0,9,83,1,0,13,1
9795,1,24,2,3,0,2,0,0,1,33.0,0,426,0,10,340,0,9,83,4,0,1010,0
9796,1,54,1,5,0,2,0,0,2,1.0,1,44,1,7,27,1,6,35,1,0,528,1
9797,1,30,0,0,0,4,0,0,2,0.0,0,318,1,1,292,0,9,83,3,0,77,1
9798,1,26,0,0,0,6,1,0,3,369.0,1,247,0,10,340,0,9,83,7,0,791,0
9799,1,26,0,2,0,5,0,0,0,1.0,0,199,1,7,243,0,9,83,3,1,383,0
9800,1,37,0,2,0,2,0,0,1,9.0,1,44,0,10,340,0,9,83,1,0,869,0
9801,1,25,0,0,0,5,0,0,4,170.0,1,243,0,10,340,0,9,83,8,0,933,0
9802,1,34,0,0,0,1,0,0,0,1.0,0,194,0,10,340,0,9,83,2,0,496,0
9804,0,48,1,3,0,1,0,0,4,6.0,0,436,1,8,340,0,9,83,1,0,624,1
9805,1,25,0,0,1,7,1,0,2,1.0,0,311,1,3,221,0,9,83,6,49,172,1
9806,1,57,1,5,0,1,0,0,0,1.0,0,4,1,3,116,1,2,54,1,0,889,1
9808,1,46,1,2,0,5,0,0,2,55.0,0,252,0,10,340,0,9,83,2,0,982,0
9809,1,21,2,3,0,3,0,0,0,1.0,0,58,1,8,89,0,9,83,5,1,442,1
9810,1,32,0,0,0,9,0,1,8,1.0,0,426,0,10,340,0,9,83,4,0,202,0
9811,0,25,0,0,0,9,0,0,5,1.0,0,5,1,8,179,0,9,83,5,0,128,1
9814,1,35,0,0,0,8,0,0,4,543.0,0,318,1,2,270,1,1,73,7,0,96,1
9815,0,33,0,0,0,3,0,0,2,1.0,0,188,1,8,103,0,9,83,2,1,567,1
9817,1,26,0,0,0,5,0,0,2,1.0,0,194,1,7,27,1,6,35,6,21,435,0
9818,1,49,1,2,0,5,0,0,10,1.0,0,194,1,3,91,0,9,83,4,0,25,1
9820,1,29,0,0,0,4,0,0,2,1.0,1,247,0,10,340,0,9,83,2,2,1059,0
9822,1,28,0,2,0,4,0,0,6,0.0,1,436,1,7,205,0,9,83,3,2,44,0
9823,1,53,1,0,0,5,0,0,20,3.0,0,436,0,10,340,0,9,83,5,0,31,0
9824,1,57,1,3,0,1,0,0,1,15.0,1,105,0,10,340,0,9,83,1,0,1117,0
9826,1,29,0,0,0,10,1,0,3,119.0,0,436,1,3,117,1,2,55,5,0,120,0
9827,1,27,0,2,0,2,0,0,0,1.0,0,59,0,10,340,0,9,83,3,43,1081,0
9830,1,48,1,2,0,2,0,0,0,1.0,0,318,0,10,340,0,9,83,1,0,798,0
9831,1,29,0,3,0,2,0,0,0,0.0,1,135,1,2,11,1,1,17,2,3,124,1
9832,1,25,0,2,0,4,0,0,1,0.0,1,44,1,7,243,1,7,26,4,3,227,1
9833,1,67,1,2,0,1,0,0,0,1.0,0,97,0,10,340,0,9,83,1,1,1063,0
9834,1,29,0,0,0,5,0,1,2,0.0,1,6,1,2,340,0,9,83,3,0,830,1
9835,0,53,1,0,0,2,0,0,3,1.0,0,194,0,10,340,0,9,83,1,1,1044,0
9837,1,23,2,2,0,5,0,0,1,41.0,0,284,0,10,340,0,9,83,5,0,142,0
9838,1,49,1,0,0,1,0,0,0,4.0,0,318,0,10,340,0,9,83,1,0,1110,0
9840,0,44,0,2,0,1,0,0,0,1.0,1,140,1,7,340,0,9,83,1,0,848,1
9842,0,55,1,3,0,1,0,0,0,1.0,0,21,0,10,340,0,9,83,1,0,741,0
9843,1,26,0,0,1,8,0,0,10,1.0,0,341,1,7,143,0,9,83,8,1,153,1
9844,1,51,1,2,0,1,0,0,2,64.0,0,194,1,7,99,0,9,83,1,0,357,1
9845,1,46,1,0,0,1,0,0,0,1.0,1,44,1,7,340,0,9,83,1,0,809,0
9846,1,30,0,2,0,3,0,0,1,1.0,0,318,1,3,74,0,9,83,2,0,126,1
9847,0,48,1,0,0,6,0,0,0,1.0,0,383,1,7,27,1,6,35,1,9,622,1
9851,1,77,1,0,0,1,0,0,1,3608.0,1,139,1,3,7,1,2,13,1,1,692,1
9852,1,21,2,0,0,10,2,2,2,1.0,0,194,1,3,91,0,9,83,7,0,58,0
9853,1,46,1,2,0,6,0,0,11,118.0,0,436,1,3,137,0,9,83,2,0,175,1
9854,1,54,1,0,0,3,0,0,4,1.0,0,360,1,1,283,0,9,83,1,2,3,1
9855,1,54,1,2,0,2,0,0,3,1.0,0,226,0,10,340,0,9,83,1,0,1072,0
9856,1,26,0,0,0,9,0,0,15,1.0,0,436,0,10,340,0,9,83,6,42,800,0
9857,1,23,2,0,0,9,1,1,8,0.0,0,64,1,3,39,0,9,83,6,0,3,1
9858,1,27,0,3,0,2,0,0,1,3.0,0,436,0,10,340,0,9,83,2,0,287,0
9861,1,39,0,2,0,2,0,0,2,0.0,0,436,0,10,340,0,9,83,2,18,868,0
9862,1,35,0,3,0,7,0,0,13,1.0,0,141,0,10,340,0,9,83,3,3,877,0
9864,1,29,0,0,0,1,0,0,1,1.0,1,44,1,7,205,0,9,83,2,0,365,1
9865,1,30,0,0,1,4,0,0,9,1.0,1,431,1,7,205,0,9,83,4,0,140,1
9867,1,41,0,0,0,3,0,0,6,1.0,0,256,1,8,89,0,9,83,4,5,895,1
9868,1,32,0,0,0,10,0,0,1,1.0,1,44,0,10,340,0,9,83,8,114,900,0
9869,1,48,1,0,0,6,0,0,12,333.0,1,436,0,10,340,0,9,83,3,0,1088,0
9871,1,39,0,2,0,6,0,0,2,120.0,0,436,0,10,340,0,9,83,3,0,808,0
9872,1,52,1,0,0,6,0,0,0,1.0,1,44,1,7,335,1,6,35,4,3,52,1
9875,1,31,0,0,0,1,1,0,3,1.0,0,194,1,3,137,0,9,83,2,0,233,1
9877,1,22,2,2,0,5,0,3,1,1.0,0,300,1,3,228,0,9,83,5,0,218,1
9879,1,56,1,0,0,3,0,0,4,50.0,1,44,1,2,270,1,1,73,1,0,165,1
9880,0,46,1,2,0,1,0,0,0,1.0,1,105,0,10,340,0,9,83,1,0,937,0
9881,0,52,1,2,0,7,0,0,23,62.0,0,436,1,3,137,0,9,83,4,0,124,1
9883,1,29,0,0,0,4,0,0,7,1.0,0,271,1,7,205,0,9,83,5,0,108,1
9885,0,22,2,0,0,7,0,0,0,2.0,0,194,0,10,340,0,9,83,5,0,1058,0
9886,1,32,0,3,0,1,0,0,1,47.0,0,424,0,10,340,0,9,83,2,0,1122,0
9888,1,39,0,0,0,4,0,0,8,1.0,0,215,0,10,340,0,9,83,2,39,1085,0
9889,1,35,0,0,0,6,0,0,9,1.0,0,317,0,10,340,0,9,83,3,0,771,0
9890,1,26,0,0,0,1,0,0,1,0.0,1,44,0,10,340,0,9,83,2,14,195,0
9891,1,27,0,0,0,2,0,0,1,1.0,0,90,1,7,99,0,9,83,3,0,83,0
9892,1,27,0,0,0,10,0,0,5,28.0,0,436,1,8,117,1,7,55,5,0,74,1
9894,0,34,0,2,0,9,0,0,10,77.0,0,318,1,7,27,1,6,35,5,0,22,0
9898,1,47,1,0,0,9,0,0,21,124.0,0,436,1,3,107,0,9,83,4,0,217,0
9899,1,27,0,0,0,2,0,0,2,334.0,1,285,0,10,340,0,9,83,2,0,104,0
9900,1,27,0,3,0,6,0,0,6,222.0,0,436,1,7,205,0,9,83,6,0,1026,1
9902,0,32,0,0,0,1,0,0,0,1.0,1,44,1,2,288,1,1,80,1,0,376,1
9903,1,28,0,3,0,8,0,0,8,70.0,1,287,1,7,207,0,9,83,6,0,407,0
9904,1,25,0,0,0,9,0,1,5,1.0,0,436,1,7,243,0,9,83,9,4,63,1
9905,1,22,2,2,0,5,0,1,2,1.0,1,44,1,8,173,0,9,83,6,24,69,1
9906,1,43,0,2,0,2,0,0,4,55.0,1,379,0,10,340,0,9,83,1,0,988,0
9907,1,52,1,0,0,9,0,0,7,1.0,0,318,1,7,207,1,1,17,3,117,171,1
9908,1,21,2,0,0,10,0,0,2,0.0,0,383,1,7,42,1,1,21,10,1,14,1
9909,1,28,0,0,0,9,1,0,11,1.0,0,58,1,8,234,0,9,83,8,1,278,1
9910,1,21,2,0,0,9,0,0,1,153.0,0,71,1,2,251,1,1,64,9,0,34,1
9912,1,26,0,3,0,6,0,0,0,1.0,0,194,0,10,340,0,9,83,4,0,949,0
9914,1,23,2,2,0,4,1,0,4,1.0,1,44,1,1,295,0,9,83,4,7,284,0
9915,1,39,0,3,0,1,0,0,3,45.0,1,44,0,10,340,0,9,83,1,0,900,0
9917,1,31,0,0,0,1,0,0,1,1.0,1,44,0,10,340,0,9,83,2,0,1055,0
9918,1,34,0,2,0,5,0,0,1,1.0,1,44,0,10,340,0,9,83,5,0,1040,0
9919,1,32,0,0,0,4,0,0,0,1.0,1,317,0,10,340,0,9,83,3,0,1090,0
9920,0,50,1,2,0,3,0,0,0,4.0,1,140,1,7,27,1,6,35,1,0,30,1
9921,1,27,0,0,0,5,0,0,1,1.0,1,65,0,10,340,0,9,83,3,0,326,0
9922,0,26,0,0,0,3,1,0,4,1.0,0,436,0,10,340,0,9,83,3,1,805,0
9923,1,27,0,0,1,5,0,0,4,1.0,0,14,1,3,194,1,2,1,3,1,75,1
9924,1,29,0,2,0,3,0,0,0,0.0,0,15,1,7,90,0,9,83,3,1,355,1
9926,1,30,0,2,0,10,0,0,11,214.0,1,338,1,8,101,0,9,83,6,0,76,1
9931,1,58,1,0,0,1,0,0,0,2.0,1,105,0,10,340,0,9,83,1,0,1174,0
9933,1,27,0,0,2,10,0,0,14,0.0,0,161,1,1,263,0,9,83,10,2,49,0
9934,1,28,0,0,0,5,0,0,5,0.0,0,141,1,8,179,0,9,83,2,0,21,1
9935,1,24,2,0,0,10,5,1,15,1.0,0,125,1,2,10,1,1,16,9,1,132,1
9937,1,45,1,0,0,1,0,0,1,128.0,0,436,1,3,137,0,9,83,1,0,94,1
9939,1,50,1,2,0,1,0,0,0,1.0,1,102,0,10,340,0,9,83,1,0,851,0
9940,0,30,0,0,0,9,0,0,15,5.0,0,318,1,8,89,0,9,83,7,0,77,0
9941,1,25,0,3,0,3,0,0,1,156.0,0,436,1,8,234,0,9,83,4,0,37,1
9942,1,46,1,3,0,1,0,0,0,1.0,0,194,0,10,340,0,9,83,1,0,866,0
9944,1,43,0,2,0,1,0,0,0,1.0,0,194,1,8,96,0,9,83,1,0,491,1
9945,1,24,2,2,0,2,0,0,0,1.0,0,436,1,8,278,0,9,83,3,0,170,1
9948,1,34,0,0,0,7,0,0,10,1.0,0,15,0,10,340,0,9,83,5,0,1150,0
9949,1,56,1,3,0,1,0,0,2,108.0,0,436,0,10,340,0,9,83,1,0,749,0
9951,1,26,0,2,0,2,0,0,2,1.0,0,296,0,10,340,0,9,83,3,2,804,0
9952,1,31,0,2,0,1,0,0,0,1.0,0,311,0,10,340,0,9,83,1,0,194,0
9953,1,23,2,0,0,3,0,3,1,24.0,0,194,1,8,89,0,9,83,4,0,571,1
9955,1,39,0,0,0,1,0,0,0,1.0,0,208,0,10,340,0,9,83,1,17,927,0
9956,1,50,1,0,0,1,0,0,4,1.0,0,141,1,7,174,0,9,83,1,0,156,1
9959,0,22,2,0,0,6,0,0,0,1.0,1,44,0,10,340,0,9,83,5,0,906,0
9960,0,25,0,0,0,2,0,0,0,1.0,1,44,0,10,340,0,9,83,3,0,930,0
9963,0,21,2,0,0,9,1,0,2,1.0,0,91,0,10,340,0,9,83,6,0,894,0
9965,1,20,2,2,0,4,0,0,1,1.0,0,317,0,10,340,0,9,83,6,0,779,0
