age,education.num,marital.status,sex,hours.per.week,income
23,5,1,0,39,0
38,13,0,1,39,0
26,12,1,0,39,1
22,8,1,0,39,0
21,9,1,0,44,1
11,8,0,1,39,0
19,9,0,1,39,0
32,9,1,0,49,0
24,9,0,1,39,0
43,3,1,1,39,0
18,12,1,0,68,0
19,12,0,1,39,0
34,8,1,0,39,1
6,8,0,0,39,0
34,8,1,0,39,0
16,9,1,0,24,0
33,8,0,0,39,0
21,7,1,0,39,1
1,8,0,1,34,0
9,8,0,0,39,0
4,9,0,1,46,0
9,8,1,0,51,0
13,8,1,1,39,1
22,9,0,1,19,0
16,8,0,0,39,0
25,9,0,0,37,0
11,14,0,1,49,0
3,8,0,0,34,0
14,9,1,0,49,0
19,9,0,0,39,0
22,11,0,0,39,1
35,8,1,0,39,0
10,8,1,0,39,0
28,8,0,1,49,0
4,4,0,0,39,0
8,8,0,1,39,0
7,9,0,1,24,0
21,11,1,0,54,0
34,9,1,0,23,0
28,8,0,1,37,0
42,5,1,0,49,0
24,8,1,0,39,0
6,12,0,1,39,0
26,9,0,0,44,0
0,6,0,0,19,0
25,10,1,0,39,0
26,8,1,0,39,0
44,8,1,0,39,1
11,8,1,0,39,0
30,8,0,1,59,0
4,3,0,0,39,0
22,9,0,0,39,0
40,4,0,0,39,0
10,12,0,0,39,0
4,9,0,1,11,0
8,2,0,0,39,0
34,9,1,0,49,1
18,12,0,1,39,0
2,9,0,0,11,0
17,9,0,1,34,0
16,8,0,1,31,0
19,8,0,0,39,0
16,12,1,0,34,0
43,12,1,0,39,0
30,8,1,1,39,0
25,8,0,0,72,1
17,9,1,0,64,1
4,8,0,1,31,0
13,13,1,0,14,1
36,13,1,1,49,1
17,8,1,0,39,0
20,12,1,0,39,0
10,8,0,1,39,0
14,12,0,0,39,0
13,9,1,1,39,0
16,8,0,0,44,0
24,9,1,0,39,0
6,9,1,0,29,0
48,9,1,1,39,0
13,8,0,1,39,0
13,9,0,0,39,0
25,8,0,0,39,0
45,10,1,1,44,1
33,12,1,0,19,1
16,12,1,0,39,0
10,9,0,0,39,0
18,9,0,0,39,0
38,9,1,0,5,1
39,12,1,0,47,1
4,10,0,1,39,0
49,3,0,1,19,0
29,8,1,0,49,0
6,12,0,1,37,0
26,13,0,1,44,0
23,8,1,0,54,0
35,2,1,0,39,0
42,12,1,0,49,1
19,10,0,1,39,0
16,8,0,0,39,0
3,8,1,0,39,0
4,8,0,0,34,0
42,5,0,1,39,0
25,13,1,0,49,1
45,8,0,1,42,0
37,8,0,0,39,0
18,3,0,1,29,0
19,11,0,1,39,0
4,8,0,1,44,0
13,8,0,1,13,0
29,9,1,0,39,1
15,2,1,1,39,1
4,9,0,0,63,0
22,8,0,0,39,0
37,8,1,1,42,0
6,8,0,0,39,0
25,1,1,0,39,0
45,5,0,1,29,0
11,9,0,0,34,0
11,8,1,0,39,0
18,11,1,0,39,0
2,9,0,1,39,0
10,8,0,0,34,0
37,1,1,0,49,0
2,8,0,1,34,0
10,9,0,1,29,0
13,8,0,0,49,0
18,11,0,1,34,0
49,4,1,0,39,0
2,9,0,1,19,0
13,8,1,0,39,1
15,12,0,0,39,0
14,9,0,1,39,0
9,10,0,0,64,0
27,9,0,1,24,0
35,12,1,0,49,1
13,9,1,0,39,0
15,8,0,1,59,0
2,8,0,0,39,0
16,8,0,0,29,0
3,9,0,0,39,0
44,3,1,0,39,0
16,9,0,1,34,0
7,9,0,1,34,0
14,12,0,0,59,0
3,8,0,1,19,0
15,10,0,1,49,0
12,11,1,1,39,0
44,5,0,0,23,0
31,8,1,1,49,0
12,11,0,1,39,0
44,7,0,0,51,0
17,9,0,0,47,0
5,11,0,1,14,0
21,8,1,0,39,0
10,9,0,1,39,0
9,8,0,0,39,0
45,8,0,1,39,0
11,8,0,1,39,0
33,8,0,0,39,0
20,8,1,0,39,0
46,1,0,1,43,0
18,4,0,0,39,0
38,12,1,0,39,1
23,8,1,1,39,1
8,8,1,0,49,0
34,9,1,0,39,0
30,9,1,0,39,1
9,12,0,1,39,0
29,10,1,0,39,0
7,7,0,0,39,0
2,3,0,0,76,0
19,12,0,0,34,0
1,7,0,1,19,0
29,13,1,0,39,1
13,8,0,1,31,0
12,8,0,1,39,0
48,8,0,1,19,0
24,13,1,1,39,1
17,12,1,0,39,0
41,3,1,0,39,0
22,8,0,1,39,0
4,9,0,1,39,0
14,8,1,0,49,1
16,15,1,0,49,1
11,12,1,0,59,0
15,12,0,0,54,1
14,8,0,1,39,0
31,12,1,0,44,1
10,8,0,0,39,0
28,8,0,1,39,0
17,8,1,0,49,0
0,5,0,1,9,0
8,8,0,0,22,0
17,12,0,1,61,1
16,8,0,1,39,0
4,9,0,1,19,0
5,8,0,0,49,0
44,9,1,0,41,0
23,8,1,1,29,1
41,9,1,0,11,0
13,9,1,0,57,0
7,8,0,0,59,0
35,7,1,0,49,1
33,8,0,1,39,0
32,9,1,0,29,0
5,8,0,1,39,0
15,12,1,1,34,1
4,9,0,1,39,0
8,9,0,1,49,0
17,8,1,0,44,0
31,5,1,0,44,1
44,8,0,1,93,0
4,9,0,1,39,0
3,3,0,1,51,0
13,9,1,0,39,1
27,8,0,0,59,0
12,8,1,0,59,0
14,14,0,1,34,0
18,8,1,0,39,0
10,8,0,0,39,0
9,12,0,1,44,0
20,4,1,0,68,1
16,12,0,0,39,0
27,3,1,1,54,0
17,12,1,0,39,1
11,11,0,0,4,0
13,9,1,1,44,0
24,12,1,0,34,0
6,12,0,1,39,0
2,8,0,0,68,0
9,9,0,0,19,0
15,12,1,0,39,1
9,8,0,1,47,0
32,8,1,0,39,0
37,13,0,0,39,1
19,8,0,0,54,0
24,8,0,0,47,0
10,12,0,0,34,0
4,9,0,0,72,0
39,8,0,0,39,0
23,10,1,0,59,0
29,8,0,0,39,0
38,4,0,1,44,0
26,4,0,0,39,0
29,8,0,0,39,0
34,9,1,0,59,0
2,9,0,1,14,0
14,8,1,0,39,0
10,12,1,0,49,1
4,9,0,1,39,0
19,8,1,0,49,0
6,8,0,1,15,0
45,13,1,1,39,1
14,12,1,0,49,1
22,8,1,0,39,0
7,12,0,0,29,0
21,8,1,0,39,0
19,8,1,0,39,0
0,6,0,1,14,0
10,8,1,1,39,0
13,9,0,0,39,0
26,8,0,1,39,0
34,6,0,1,29,0
17,8,1,0,47,1
2,8,0,0,59,0
62,15,0,0,5,1
11,9,0,0,39,0
24,9,1,0,49,0
4,9,1,0,49,0
14,12,0,1,39,0
28,8,1,0,44,0
6,8,0,0,49,0
15,9,1,0,49,0
50,6,1,0,39,0
15,13,1,0,54,1
18,8,1,0,49,0
12,9,1,0,39,0
21,8,1,0,39,0
21,9,1,0,59,0
1,8,0,0,29,0
5,8,0,1,39,0
10,12,1,0,49,0
11,9,0,1,29,0
8,9,1,0,39,0
26,8,1,1,24,1
16,9,1,0,39,0
24,8,1,0,39,1
12,13,1,0,29,0
15,11,0,0,39,0
47,8,1,0,39,1
41,12,1,0,49,1
38,7,0,0,29,0
3,8,0,1,39,0
18,9,1,0,39,0
10,8,1,0,39,0
25,10,0,1,39,0
30,7,1,0,34,0
12,8,0,1,39,0
16,1,0,1,23,0
27,9,0,1,39,0
8,8,0,0,75,0
7,12,0,1,9,0
36,12,1,0,49,1
22,12,0,1,59,0
55,8,1,0,39,0
26,4,0,1,43,0
8,9,1,0,39,0
20,11,1,0,44,1
10,8,0,1,39,0
22,15,1,0,49,1
12,8,0,0,49,1
33,12,1,0,49,1
16,2,0,1,39,0
1,8,0,1,19,0
3,6,0,0,31,0
15,9,0,1,49,0
28,9,0,1,39,0
31,8,1,1,39,0
3,9,0,1,39,0
6,8,0,1,39,0
27,12,1,0,39,1
30,9,1,0,39,1
30,8,1,1,39,0
29,1,0,1,19,0
2,8,0,1,39,0
34,8,1,0,39,0
24,8,0,0,39,0
20,6,0,1,39,0
14,8,0,0,39,0
8,8,0,0,39,0
29,9,1,0,39,1
30,15,0,1,39,0
11,8,1,0,49,1
26,8,1,0,39,0
11,5,0,0,39,0
2,6,0,0,29,0
2,8,0,0,34,0
47,15,1,0,59,1
27,15,1,0,59,1
4,8,0,0,47,0
16,8,0,0,39,0
46,12,1,0,39,1
27,8,0,1,39,0
11,8,0,1,68,0
7,12,0,0,39,0
3,9,0,1,19,0
4,9,0,1,23,0
3,8,0,0,39,0
4,8,0,0,39,0
17,9,1,0,51,0
0,6,0,1,14,0
18,6,0,1,39,0
9,8,0,0,39,0
18,8,0,0,68,0
8,8,0,0,39,0
10,9,1,0,39,0
35,10,1,0,39,1
26,12,0,1,49,0
20,8,0,0,39,0
41,8,0,1,39,0
8,11,0,0,44,0
37,13,1,0,39,0
25,9,1,0,59,0
27,8,0,1,44,0
44,2,1,0,39,0
12,8,1,0,39,0
17,9,1,0,39,1
7,9,0,1,39,0
23,11,1,0,41,1
25,14,1,0,59,1
33,8,0,0,39,0
32,8,1,0,39,0
21,8,0,0,39,0
24,8,1,0,44,0
53,9,0,0,4,0
34,9,1,0,39,1
7,12,0,1,39,0
40,8,1,0,47,1
5,9,0,1,19,0
14,9,1,0,39,1
11,9,1,1,39,0
28,8,1,0,49,0
22,8,1,0,39,1
9,9,0,1,39,0
21,8,1,0,39,0
2,8,0,0,19,0
19,8,1,0,39,1
13,8,1,0,43,0
11,13,1,0,39,1
36,4,0,0,39,0
15,12,0,0,37,0
30,13,0,1,39,0
19,9,1,0,55,0
4,6,0,1,37,0
8,12,1,0,39,1
20,8,0,1,39,0
14,8,0,1,29,0
26,8,1,0,49,0
39,9,1,0,34,0
18,12,1,0,39,0
42,3,0,1,37,0
30,13,0,1,39,0
27,12,1,0,54,1
47,9,1,0,39,0
9,8,1,0,44,0
36,12,1,0,39,1
33,12,1,0,39,0
13,8,1,1,19,0
29,8,0,1,43,0
28,8,1,0,49,1
27,8,0,1,39,0
6,8,0,1,39,0
16,9,0,1,37,0
17,8,0,1,34,0
21,10,0,1,39,0
45,12,1,0,34,1
4,9,0,0,39,0
24,8,1,0,7,0
18,8,0,0,39,0
45,9,0,0,44,0
36,8,1,0,39,1
52,9,1,0,15,0
2,9,0,1,15,0
30,12,1,0,39,1
35,9,1,0,85,1
37,8,1,0,39,0
41,8,1,0,9,0
13,8,1,0,70,1
22,8,1,1,24,0
47,12,1,0,39,0
15,8,0,0,39,0
34,8,1,0,39,1
40,12,0,0,39,0
8,8,0,0,39,0
22,9,0,1,24,0
32,8,0,1,15,0
11,12,0,0,54,1
23,9,0,0,39,0
7,8,1,0,49,0
3,8,0,0,39,0
33,5,1,0,7,0
7,12,0,1,39,0
18,8,1,0,39,0
16,12,0,1,45,0
37,12,0,0,39,0
18,8,1,0,44,0
14,8,1,0,39,1
30,9,1,0,39,0
31,8,0,1,19,0
18,12,1,0,39,1
3,9,0,1,9,0
19,0,0,0,39,0
13,12,0,1,54,0
22,9,1,0,54,1
8,9,0,0,39,0
23,8,0,1,34,0
8,8,1,0,39,0
16,8,1,1,39,0
36,9,0,0,39,0
1,6,0,0,9,0
24,8,0,0,39,0
8,12,1,0,49,0
49,3,0,0,49,0
10,8,1,0,39,0
11,8,0,1,39,0
6,8,0,0,39,0
12,5,0,0,76,0
9,9,1,1,39,0
9,8,0,0,41,0
9,4,0,0,34,0
21,8,1,0,39,0
19,2,1,0,39,0
15,8,0,0,39,0
40,8,1,0,49,1
14,9,0,1,39,0
21,12,0,1,37,0
22,8,0,1,39,0
1,6,0,1,19,0
58,9,1,0,7,0
11,8,0,0,39,0
24,13,0,1,54,0
22,4,1,0,39,1
14,9,0,0,39,0
21,8,0,1,37,0
26,9,0,1,37,0
10,8,1,0,39,0
29,12,0,1,35,0
3,8,0,1,39,0
25,9,0,1,19,0
52,8,0,1,39,0
30,10,1,1,34,0
32,8,1,0,39,0
3,9,0,1,29,0
35,2,1,1,14,0
16,2,1,0,58,0
1,6,0,1,5,0
38,8,0,1,54,0
44,3,1,0,39,0
22,12,0,0,44,1
13,9,1,0,39,0
44,8,0,1,39,0
19,11,1,1,14,0
17,9,1,0,49,0
21,10,1,1,35,1
10,8,1,0,39,0
15,6,0,1,39,0
43,12,0,1,59,1
6,12,0,0,39,0
5,8,0,0,49,0
8,8,0,0,34,0
12,12,1,0,47,0
72,8,1,0,29,0
20,8,0,1,39,0
15,8,0,0,37,0
1,8,1,0,39,0
18,9,0,1,64,0
26,12,1,0,44,1
11,8,0,0,64,1
34,4,1,0,39,0
14,9,0,0,41,0
40,12,1,0,39,1
54,9,0,1,13,0
11,5,0,1,39,0
11,5,0,0,76,0
8,8,0,0,89,0
32,11,1,0,29,0
35,4,1,0,39,0
6,12,0,0,39,0
15,2,1,0,39,0
14,9,0,1,49,0
13,8,0,0,49,0
7,8,1,0,59,0
28,11,1,0,65,0
13,8,1,0,39,0
25,8,0,1,24,0
32,8,1,0,39,0
3,8,0,0,29,0
8,12,0,1,39,0
24,4,1,0,54,0
38,8,0,1,39,0
8,12,0,1,39,0
15,8,1,0,39,0
12,9,0,0,39,0
20,8,0,1,39,0
35,3,0,1,39,0
2,9,0,1,14,0
4,9,0,0,23,0
26,11,0,0,39,0
22,9,1,0,39,0
23,9,1,0,39,1
37,1,0,1,39,0
18,12,0,0,39,0
18,9,1,0,39,1
40,15,1,0,39,1
9,12,0,1,39,0
38,12,0,1,14,0
34,12,0,1,39,0
18,11,0,0,29,0
14,8,1,0,39,0
0,6,0,1,7,0
21,8,1,1,39,0
12,8,1,0,44,0
22,10,0,1,39,0
25,9,1,0,39,1
29,13,1,0,49,1
56,3,1,0,24,0
11,8,0,1,68,0
21,14,0,0,39,1
2,8,0,0,34,0
43,10,0,0,39,1
7,9,0,0,39,0
35,6,1,0,39,0
19,12,0,1,44,0
9,13,0,1,39,0
11,12,0,0,15,0
21,12,1,0,49,1
30,13,1,0,49,1
33,12,0,1,39,1
10,8,1,0,39,0
30,9,0,1,39,0
32,8,0,0,39,0
51,9,1,0,47,1
46,8,0,1,39,0
19,8,1,0,68,1
25,9,0,1,34,0
11,13,0,1,44,0
51,8,1,1,7,0
21,8,1,1,21,0
32,9,1,0,39,1
42,8,0,1,39,0
8,12,1,0,39,1
9,11,0,1,35,0
42,9,0,1,47,0
17,9,1,0,44,0
17,13,1,0,42,1
50,8,0,1,23,0
28,10,0,1,43,0
47,3,1,0,39,0
34,13,1,0,37,1
14,12,1,0,54,1
25,12,1,0,44,1
48,2,1,0,39,0
6,9,0,0,19,0
14,9,1,0,44,0
16,5,0,1,39,0
0,6,0,0,34,0
46,13,1,0,45,0
31,8,1,0,59,1
28,11,1,0,39,0
0,5,0,0,9,0
9,8,1,0,39,0
21,9,0,1,39,0
12,8,1,1,39,0
27,9,0,1,31,0
26,13,1,0,39,0
22,12,1,0,39,0
26,8,0,0,39,0
6,8,0,1,44,0
2,8,0,1,39,0
32,4,1,0,39,0
15,8,1,0,49,0
8,2,0,1,24,0
27,9,0,0,39,0
46,3,1,0,39,0
25,8,0,1,59,0
4,9,0,0,39,0
15,9,1,0,39,0
7,8,0,1,49,0
33,8,1,0,39,0
9,12,1,0,76,1
18,8,1,0,34,0
14,12,1,0,43,1
7,1,0,0,65,0
23,8,1,0,55,0
14,12,0,0,54,0
26,8,0,0,39,0
27,8,1,0,34,1
23,12,0,1,39,0
58,2,1,0,24,0
34,2,1,0,39,0
22,12,1,0,39,0
23,9,0,0,34,0
16,8,1,0,39,0
21,9,1,0,59,1
12,10,0,0,49,0
20,9,0,1,36,0
2,8,0,0,39,0
29,8,1,0,39,0
29,11,1,0,39,1
20,9,0,0,29,0
17,9,0,1,39,0
21,9,0,1,42,0
9,8,1,0,39,0
17,12,0,1,34,0
40,12,1,0,39,0
16,6,0,0,64,0
9,9,0,0,39,0
3,8,0,1,79,0
44,9,1,0,5,0
19,15,1,0,44,1
0,9,0,0,15,0
23,9,1,0,39,1
1,6,0,0,15,0
4,11,0,1,31,0
24,8,0,0,39,0
29,6,0,1,39,0
38,8,1,0,39,0
10,11,0,0,51,0
22,8,1,0,41,0
19,8,0,0,47,0
10,12,0,0,39,0
13,12,1,0,39,1
25,8,0,0,46,0
6,12,0,1,19,0
24,9,1,0,49,0
32,8,1,0,45,0
29,10,0,1,59,0
37,8,1,0,39,0
28,14,1,0,49,1
5,9,0,1,39,0
14,8,0,0,39,0
10,8,0,0,29,0
17,8,1,0,39,0
29,6,0,0,29,0
30,12,1,0,59,1
19,10,1,0,39,0
5,8,0,0,39,0
26,9,0,0,29,0
37,9,0,0,49,0
7,4,0,1,39,0
12,14,0,0,54,0
23,9,0,1,37,0
1,6,0,0,19,0
14,12,0,0,49,0
15,13,0,1,39,0
31,13,1,0,39,1
7,9,1,0,34,0
7,11,0,1,21,0
7,10,1,0,39,0
20,9,0,1,39,0
16,9,1,0,59,1
2,9,0,0,24,0
28,12,1,1,39,1
37,13,0,1,39,0
5,9,1,1,21,0
3,8,0,0,39,0
19,4,1,0,39,0
32,8,1,0,39,0
41,3,1,0,39,1
3,9,0,1,39,0
17,12,0,1,39,0
21,10,0,0,39,0
15,6,0,0,39,0
18,8,1,0,59,0
34,11,1,0,59,0
16,9,0,0,44,0
54,13,0,1,14,0
31,13,1,0,39,1
36,8,1,0,49,0
23,10,1,0,39,1
47,8,1,0,4,0
25,8,1,0,47,1
8,8,1,0,39,1
49,9,0,1,49,1
42,13,0,1,39,1
25,9,1,0,54,1
7,8,0,0,39,0
2,8,0,1,24,0
9,9,0,1,23,0
5,8,0,0,29,0
16,9,1,0,39,0
46,6,0,0,11,0
3,9,0,0,29,0
16,2,1,0,39,0
39,8,1,0,39,0
53,10,1,0,23,1
25,8,1,0,39,1
8,12,0,1,39,0
11,9,1,0,39,1
19,5,0,1,39,0
20,13,1,0,39,1
21,8,1,0,59,1
35,8,0,1,34,0
32,8,0,1,39,0
13,8,1,0,39,0
53,14,1,0,34,1
8,12,0,1,39,0
42,8,1,1,39,1
5,9,0,0,39,0
24,11,0,0,49,0
45,8,1,0,44,1
37,8,0,1,39,0
21,8,0,1,39,0
19,6,1,0,39,0
57,8,1,0,29,1
18,2,1,1,14,0
24,7,0,0,39,0
13,10,1,1,39,0
8,8,1,0,47,0
31,13,1,0,49,1
33,2,0,1,14,0
2,8,0,1,39,0
34,9,1,0,39,0
22,12,0,0,39,0
3,6,0,1,39,0
0,6,0,0,15,0
25,9,1,0,49,1
8,9,0,1,24,0
19,8,0,1,39,0
48,15,0,1,39,0
15,12,1,0,68,1
16,12,0,0,44,0
15,9,0,1,19,0
8,8,1,0,39,0
24,9,0,1,39,0
27,8,1,0,39,1
19,8,0,0,51,0
7,6,1,0,39,0
0,3,0,0,7,0
15,12,0,1,29,0
50,6,0,1,39,0
4,9,0,0,9,0
22,9,1,0,39,1
1,9,0,1,34,0
33,12,1,0,44,1
7,5,0,1,14,0
4,9,0,1,39,0
7,12,0,1,15,0
17,10,0,0,39,0
51,5,1,0,34,0
32,5,0,0,31,0
33,8,0,1,39,0
16,11,0,1,39,0
1,9,0,0,39,0
28,10,0,1,54,1
3,8,0,1,34,0
47,8,0,1,39,0
22,15,0,0,44,0
18,8,0,0,68,0
4,9,0,0,31,0
12,11,0,0,44,0
21,12,1,1,29,1
28,8,0,1,39,0
13,13,0,0,49,1
24,9,1,1,39,1
20,8,0,0,39,0
3,8,0,1,29,0
28,8,1,0,47,1
3,8,0,0,19,0
18,9,1,0,39,0
7,12,1,0,49,0
2,9,0,0,49,0
6,8,0,0,34,0
17,12,0,1,44,0
6,6,0,0,39,0
19,2,1,0,49,1
29,8,0,0,4,0
21,12,1,0,41,1
38,7,0,1,39,0
10,9,0,0,39,0
31,9,1,0,44,1
18,8,0,1,49,0
30,8,1,0,39,0
15,9,1,0,39,0
23,8,1,0,45,0
24,9,1,0,49,1
30,12,0,0,39,0
4,9,0,1,24,0
28,13,1,0,34,0
16,3,0,1,13,0
51,9,1,1,24,0
27,14,1,0,54,1
32,5,1,0,49,0
28,15,1,0,39,1
12,3,1,0,39,0
29,9,1,0,59,0
2,8,0,0,24,0
39,5,1,0,39,0
38,8,1,0,59,0
12,8,0,0,49,0
4,8,0,1,24,0
21,8,0,0,39,0
35,2,0,0,49,0
5,8,0,1,39,0
3,8,1,0,59,0
14,8,0,0,49,0
22,8,1,0,39,0
38,9,0,1,39,0
18,11,0,0,39,0
50,8,1,1,4,0
44,13,1,0,59,1
1,8,0,0,29,0
34,12,0,0,39,0
20,8,1,0,39,0
4,9,0,1,24,0
15,9,0,1,37,0
31,8,0,0,44,0
45,3,1,0,52,0
4,9,0,0,39,0
11,8,0,0,44,0
3,9,0,1,14,0
24,12,1,0,39,0
12,12,0,1,39,0
26,12,1,0,36,1
3,9,0,0,19,0
12,12,1,0,54,1
34,12,0,1,39,0
23,10,1,0,39,1
9,2,0,0,39,0
13,12,0,1,39,0
19,8,0,1,39,0
25,9,0,1,39,1
24,8,1,0,39,0
26,12,1,0,44,1
3,9,0,0,19,0
26,12,0,0,39,0
28,9,1,0,39,1
22,8,0,0,39,0
14,13,1,0,44,0
6,9,0,0,24,0
21,13,0,1,39,0
20,8,1,0,44,1
1,8,0,1,39,0
24,8,1,0,44,0
6,11,1,0,19,0
9,12,0,0,29,0
20,8,1,0,39,0
16,9,1,0,39,1
14,12,0,0,39,0
10,9,1,0,76,0
18,13,1,0,39,1
11,9,1,1,29,1
42,8,0,0,49,0
25,12,1,0,39,0
33,8,1,0,39,1
10,11,0,1,44,0
15,9,0,1,39,0
10,8,0,0,39,0
26,12,0,0,39,0
29,6,0,0,39,1
24,9,1,0,49,1
3,9,0,1,29,0
40,12,1,0,39,1
28,3,1,0,39,0
6,6,1,0,39,0
38,8,1,0,49,1
41,9,1,0,39,1
21,10,0,1,39,0
12,9,0,0,49,0
40,8,0,0,19,0
9,12,0,1,39,0
25,12,1,0,39,1
44,8,0,0,44,1
26,8,0,0,39,0
34,8,1,0,55,1
6,8,0,0,39,0
7,8,0,1,39,0
8,9,0,0,37,0
5,9,0,0,39,0
21,10,1,0,49,0
31,8,1,1,15,1
16,8,0,0,29,0
29,13,1,0,54,1
1,3,0,1,39,0
35,8,1,0,39,0
11,8,0,0,39,0
20,9,0,0,29,0
6,9,0,1,14,0
28,13,1,0,49,1
0,5,0,1,15,0
39,13,1,0,39,1
21,11,0,0,44,0
64,3,1,0,9,0
5,9,0,1,29,0
26,9,0,1,39,0
49,9,1,0,49,0
33,8,1,0,39,1
14,9,0,0,39,0
18,9,0,1,39,0
4,9,0,1,34,0
19,12,0,1,34,0
16,3,1,0,39,0
20,8,1,0,54,0
33,8,0,0,24,0
38,9,1,0,39,1
12,8,0,1,39,0
7,9,0,1,29,0
22,9,0,0,39,1
17,12,0,0,39,0
12,3,0,1,54,0
43,9,1,0,31,1
16,13,1,1,49,1
41,4,0,0,39,0
10,9,0,0,39,0
29,9,0,1,39,0
46,8,0,0,39,0
21,9,0,1,39,0
6,9,0,0,14,0
14,14,1,1,59,1
32,8,1,0,39,1
28,15,1,0,59,1
25,4,1,0,39,0
31,8,1,0,39,0
16,8,1,0,39,0
7,9,0,0,39,0
32,9,1,0,49,0
33,8,0,1,39,0
2,9,0,1,19,0
1,5,0,1,27,0
3,8,0,0,39,0
25,8,0,0,39,0
29,8,1,0,39,1
23,8,1,1,19,1
37,13,1,0,44,1
11,8,1,0,44,0
21,9,1,0,39,1
11,9,0,1,39,0
5,6,0,0,39,0
14,12,1,0,49,1
10,8,1,0,39,0
28,12,1,0,41,1
21,12,1,0,39,1
58,13,0,0,15,0
24,13,0,1,59,1
20,12,1,0,59,1
30,8,0,1,49,0
17,12,1,0,44,1
8,8,1,0,39,0
35,8,0,1,39,0
18,8,0,0,39,0
27,7,1,1,34,0
10,8,1,0,76,1
25,9,0,0,32,0
9,4,0,1,37,0
6,8,0,0,39,0
11,8,0,1,39,0
21,8,1,0,49,0
11,9,0,0,49,0
12,8,0,1,39,0
6,12,0,0,34,0
13,9,0,1,39,0
31,9,1,0,39,0
28,9,1,0,69,0
21,13,1,0,59,1
7,8,0,0,39,0
30,15,1,0,39,1
5,8,0,1,47,0
12,9,0,1,39,0
28,11,0,0,39,0
7,8,0,0,39,0
23,8,1,0,39,0
11,4,1,0,39,1
29,12,0,1,49,1
17,9,1,1,3,0
15,9,1,0,39,0
3,8,0,0,39,0
6,9,0,0,34,0
29,8,1,0,39,0
4,8,0,1,34,0
42,13,1,0,39,1
14,9,1,0,49,0
31,9,0,1,39,0
17,3,1,0,39,0
2,9,0,0,24,0
3,9,0,0,34,0
12,12,0,0,49,0
37,9,1,0,39,1
19,8,1,0,51,0
26,12,0,0,49,1
16,13,1,0,44,1
16,5,0,1,44,0
19,9,1,0,39,0
20,10,1,0,53,1
47,7,1,0,23,0
28,8,1,0,59,0
8,12,0,1,39,0
11,10,1,0,39,0
6,8,0,0,39,0
7,8,0,1,39,0
41,9,0,1,39,0
19,10,0,1,39,0
29,9,1,0,49,0
6,3,0,1,39,0
9,8,0,0,39,0
35,2,0,1,39,0
2,8,0,1,44,0
16,12,1,0,59,1
43,8,1,0,39,0
22,9,0,0,37,0
28,12,0,0,44,0
20,9,1,1,39,0
12,11,0,0,39,0
36,9,1,0,65,0
3,9,0,0,39,0
22,13,0,1,39,0
19,8,1,0,44,0
36,3,0,1,55,0
17,9,1,0,49,1
19,8,1,0,39,0
24,12,0,1,39,0
17,8,0,1,37,0
51,4,1,0,1,0
20,12,1,0,49,1
5,9,1,0,39,0
26,7,1,0,39,0
2,9,0,1,29,0
19,9,0,0,39,0
30,8,1,0,54,1
8,10,0,1,39,0
16,9,0,0,39,0
10,9,0,1,39,0
16,9,0,0,68,0
7,8,1,1,39,0
30,9,0,1,39,0
31,5,1,0,39,0
11,8,1,0,49,0
16,12,1,0,39,1
16,10,0,0,55,0
9,9,0,1,24,0
5,10,0,0,39,0
17,9,1,0,54,1
14,9,0,0,44,0
56,8,0,1,14,0
21,10,1,0,39,0
34,9,1,1,39,1
19,9,1,0,39,0
47,8,1,0,14,1
7,9,0,0,54,0
4,9,0,1,19,0
11,9,1,0,59,1
1,6,0,0,24,0
24,8,1,0,49,0
0,4,0,0,15,0
41,15,1,0,49,1
33,12,1,0,7,0
13,6,1,0,39,0
30,8,1,0,39,0
7,9,0,0,19,0
33,9,1,0,39,0
12,13,0,0,54,0
14,15,1,0,39,1
23,8,1,0,68,1
14,9,0,1,59,0
36,4,1,0,39,0
16,8,0,1,39,0
26,12,1,0,39,0
21,12,1,1,49,1
1,6,0,1,29,0
33,8,1,0,39,1
10,6,1,0,39,0
2,9,0,1,24,0
7,12,0,1,39,0
8,13,0,0,34,0
17,12,0,1,49,1
13,10,1,0,34,0
20,13,0,1,39,0
21,8,1,0,47,1
50,8,1,0,11,0
18,8,1,0,29,0
58,8,1,0,29,0
30,9,1,1,49,0
6,5,1,0,39,0
34,8,0,1,7,0
25,8,0,0,39,0
15,9,1,1,31,1
37,8,0,1,34,0
3,9,0,1,39,0
22,8,1,0,39,1
18,8,0,1,39,0
28,12,1,0,34,1
10,12,0,1,39,0
44,3,1,0,29,1
24,8,0,0,49,0
5,9,0,0,39,0
49,12,1,0,5,0
8,9,1,0,39,0
3,9,0,1,34,0
3,9,0,1,34,0
50,12,1,0,15,0
27,9,1,0,59,1
25,8,1,0,59,1
12,9,0,0,39,0
31,9,0,1,37,1
8,8,0,1,39,0
14,8,0,1,93,1
23,13,0,0,19,0
9,9,1,0,39,0
11,8,1,1,34,0
35,9,1,0,39,1
24,8,1,0,39,0
22,12,1,1,49,0
31,8,0,1,15,0
2,8,0,1,29,0
2,9,0,0,39,0
15,8,0,0,49,0
22,8,0,0,39,0
16,8,1,0,39,0
21,8,0,0,39,0
10,9,0,0,44,0
6,8,0,1,44,0
42,10,0,0,47,0
8,12,0,0,19,0
20,11,1,0,67,0
14,8,1,0,64,0
